0	0
0.0021	0.020289855
0.0883	0.992134831
0.1722	2.227684347
0.2561	3.903963415
0.3179	5.646536412
0.3798	8.080851064
0.5652	17.88607595
0.8769	25.56559767
0.9487	13.55285714
0.9761	9.829808661
1.113	10.40186916
1.3065	11.2338779
1.5414	11.70387244
1.8049	11.49617834
2.002	7.261516141
2.1216	5.022727273
2.1916	3.906595365
