0	0
0.0428	4.323232323
0.2956	30.79166667
0.5435	55.45918367
0.7867	76.37864078
1.0228	91.32142857
1.2474	99
1.4575	99.82876712
1.6422	93.84
1.7824	78.51982379
1.8167	50.88795518
