0	0
0.0115	0.06189451
0.1007	0.599048186
0.1962	1.285714286
0.2918	2.129927007
0.3932	3.170967742
0.5199	6.669660038
0.7061	7.776431718
0.954	8.557588805
1.1891	9.850066269
1.4183	10.36920602
1.6392	10.92945726
1.8216	10.78252634
1.9837	9.603040132
2.0985	6.787088845
2.1904	5.042357274
